Date	Branch	Product	Maxtrade_Price	Mintrade_Price	Avg_Price
21/06/2017	Shivamogga 	Hasa	48699	24111	45199
21/06/2017	Shivamogga 	Bette	40259	38849	39759
21/06/2017	Shivamogga 	Rashi Idi	39839	18229	37086
21/06/2017	Shivamogga 	Gorabalu	21089	17569	20669
23/06/2017	Shivamogga 	Hasa	46000	31099	43000
23/06/2017	Shivamogga 	Bette	39789	37569	37789
23/06/2017	Shivamogga 	Rashi Idi	39369	30369	39026
23/06/2017	Shivamogga 	Gorabalu	20899	14159	20716
28/06/2017	Shivamogga 	Hasa	43200	34199	38699
28/06/2017	Shivamogga 	Bette	38800	37050	37119
28/06/2017	Shivamogga 	Rashi Idi	38831	22459	34009
28/06/2017	Shivamogga 	Gorabalu	20599	14869	20579
30/06/2017	Shivamogga 	Hasa	51000	30199	38500
30/06/2017	Shivamogga 	Bette	37569	36199	37099
30/06/2017	Shivamogga 	Rashi Idi	36599	21196	33599
30/06/2017	Shivamogga 	Gorabalu	20999	9089	15119
10/07/2017	Shivamogga 	Hasa	46119	46019	46019
10/07/2017	Shivamogga 	Bette	39269	36099	38569
10/07/2017	Shivamogga 	Rashi Idi	39369	21099	37738
10/07/2017	Shivamogga 	Gorabalu	20809	18099	18799
12/07/2017	Shivamogga 	Hasa	45000	42099	43599
12/07/2017	Shivamogga 	Bette	40009	40009	40009
12/07/2017	Shivamogga 	Rashi Idi	40009	26569	38689
12/07/2017	Shivamogga 	Gorabalu	21069	16999	16999
14/07/2017	Shivamogga 	Hasa	51000	46000	48250
14/07/2017	Shivamogga 	Bette	42121	41139	41298
14/07/2017	Shivamogga 	Rashi Idi	42109	36859	40889
14/07/2017	Shivamogga 	Gorabalu	21709	19599	20699
17/07/2017	Shivamogga 	Hasa	52000	33199	49109
17/07/2017	Shivamogga 	Bette	46129	45109	46069
17/07/2017	Shivamogga 	Rashi Idi	46129	30069	45189
17/07/2017	Shivamogga 	Gorabalu	26899	22599	23368
19/07/2017	Shivamogga 	Hasa	53000	20099	43000
19/07/2017	Shivamogga 	Bette	45239	22756	38399
19/07/2017	Shivamogga 	Api	46129	45099	45099
19/07/2017	Shivamogga 	Rashi Idi	45044	22998	43129
19/07/2017	Shivamogga 	Gorabalu	24129	19509	22869
21/07/2017	Shivamogga 	Hasa	52796	20099	40099
21/07/2017	Shivamogga 	Bette	43599	23816	31589
21/07/2017	Shivamogga 	Api	44199	42599	43129
21/07/2017	Shivamogga 	Rashi Idi	43277	23998	39529
21/07/2017	Shivamogga 	Gorabalu	26399	14200	19799
24/07/2017	Shivamogga 	Hasa	52596	30509	47019
24/07/2017	Shivamogga 	Bette	43009	36119	42009
24/07/2017	Shivamogga 	Rashi Idi	43829	17139	42149
24/07/2017	Shivamogga 	Gorabalu	23689	17699	20786
24/07/2017	Shivamogga 	Api	44229	44129	44150
26/07/2017	Shivamogga 	Hasa	52700	23399	41160
26/07/2017	Shivamogga 	Bette	43809	20119	33669
26/07/2017	Shivamogga 	Api	44299	44299	44299
26/07/2017	Shivamogga 	Rashi Idi	43809	20589	36099
26/07/2017	Shivamogga 	Gorabalu	23992	18009	23556
28/07/2017	Shivamogga 	Hasa	52396	20099	41099
28/07/2017	Shivamogga 	Bette	45009	24256	39599
28/07/2017	Shivamogga 	Api	44699	44444	44444
28/07/2017	Shivamogga 	Rashi Idi	44289	21689	39889
28/07/2017	Shivamogga 	Gorabalu	24369	23216	24089
31/07/2017	Shivamogga 	Hasa	51500	19099	42129
31/07/2017	Shivamogga 	Bette	44669	32269	42399
31/07/2017	Shivamogga 	Api	45099	45099	45099
31/07/2017	Shivamogga 	Rashi Idi	44631	24256	40364
31/07/2017	Shivamogga 	Gorabalu	24569	17400	21999
02/08/2017	Shivamogga 	Hasa	51500	38000	49500
02/08/2017	Shivamogga 	Bette	43612	23200	42089
02/08/2017	Shivamogga 	Api	44299	43599	43599
02/08/2017	Shivamogga 	Rashi Idi	43211	30109	42009
02/08/2017	Shivamogga 	Gorabalu	25009	21299	23509
04/08/2017	Shivamogga 	Hasa	51896	33019	44129
04/08/2017	Shivamogga 	Bette	42199	22400	38600
04/08/2017	Shivamogga 	Rashi Idi	42689	28589	41009
04/08/2017	Shivamogga 	Gorabalu	24185	15226	23319
07/08/2017	Shivamogga 	Hasa	50750	34172	43106
07/08/2017	Shivamogga 	Bette	42072	28119	39059
07/08/2017	Shivamogga 	Api	42099	40882	40882
07/08/2017	Shivamogga 	Rashi Idi	41092	23999	38559
07/08/2017	Shivamogga 	Gorabalu	22356	18099	21716
09/08/2017	Shivamogga 	Hasa	50010	28889	48009
09/08/2017	Shivamogga 	Bette	41569	39569	40669
09/08/2017	Shivamogga 	Api	41099	39272	39272
09/08/2017	Shivamogga 	Rashi Idi	40400	31589	39099
09/08/2017	Shivamogga 	Gorabalu	23099	18786	21456
11/08/2017	Shivamogga 	Hasa	49300	36899	43100
11/08/2017	Shivamogga 	Bette	41612	38099	39800
11/08/2017	Shivamogga 	Api	42169	42169	42169
11/08/2017	Shivamogga 	Rashi Idi	41289	32589	36939
11/08/2017	Shivamogga 	Gorabalu	22899	18786	20840
14/08/2017	Shivamogga 	Hasa	49009	34619	41801
14/08/2017	Shivamogga 	Bette	42309	39109	40709
14/08/2017	Shivamogga 	Gorabalu	23009	16099	19509
14/08/2017	Shivamogga 	Api	42140	42099	42119
14/08/2017	Shivamogga 	Rashi Idi	41889	23589	32739
16/08/2017	Shivamogga 	Hasa	51600	46129	48860
16/08/2017	Shivamogga 	Bette	42389	40009	41199
16/08/2017	Shivamogga 	Api	43109	42700	42900
16/08/2017	Shivamogga 	Rashi Idi	42122	33669	37895
16/08/2017	Shivamogga 	Gorabalu	23309	21799	22551
18/08/2017	Shivamogga 	Hasa	49909	20609	35259
18/08/2017	Shivamogga 	Bette	42339	36199	39269
18/08/2017	Shivamogga 	Api	43010	43010	43010
18/08/2017	Shivamogga 	Rashi Idi	42419	26129	34274
18/08/2017	Shivamogga 	Gorabalu	23629	16689	20150
21/08/2017	Shivamogga 	Hasa	51696	20399	36047
21/08/2017	Shivamogga 	Bette	42647	38199	40423
21/08/2017	Shivamogga 	Rashi Idi	42889	23669	33279
21/08/2017	Shivamogga 	Gorabalu	23629	12569	18099
28/08/2017	Shivamogga 	Hasa	47200	28009	37604
28/08/2017	Shivamogga 	Bette	42599	33399	37999
28/08/2017	Shivamogga 	Gorabalu	23389	13199	18294
28/08/2017	Shivamogga 	Rashi Idi	42929	17189	30059
28/08/2017	Shivamogga 	Api	42309	35199	38754
30/08/2017	Shivamogga 	Hasa	51400	37000	44200
30/08/2017	Shivamogga 	Bette	42149	26199	34171
30/08/2017	Shivamogga 	Api	42611	38399	40505
30/08/2017	Shivamogga 	Rashi Idi	42222	20599	31410
30/08/2017	Shivamogga 	Gorabalu	23099	13199	18149
01/09/2017	Shivamogga 	Hasa	50000	42119	46059
01/09/2017	Shivamogga 	Bette	41202	39721	40461
01/09/2017	Shivamogga 	Api	44109	38021	41065
01/09/2017	Shivamogga 	Rashi Idi	41251	18786	30019
01/09/2017	Shivamogga 	Gorabalu	22069	13129	17599
04/09/2017	Shivamogga 	Hasa	48100	43469	45785
04/09/2017	Shivamogga 	Bette	40452	39621	40036
04/09/2017	Shivamogga 	Api	41099	40382	40740
04/09/2017	Shivamogga 	Rashi Idi	40532	22129	31330
04/09/2017	Shivamogga 	Gorabalu	21532	14119	17825
06/09/2017	Shivamogga 	Hasa	45210	41610	43410
06/09/2017	Shivamogga 	Bette	40109	37852	38980
06/09/2017	Shivamogga 	Gorabalu	21659	14589	18124
06/09/2017	Shivamogga 	Rashi Idi	40529	30599	35564
06/09/2017	Shivamogga 	Api	40700	40700	40700
08/09/2017	Shivamogga 	Hasa	48689	40119	44404
08/09/2017	Shivamogga 	Bette	40200	36019	38109
08/09/2017	Shivamogga 	Gorabalu	20359	6599	13479
08/09/2017	Shivamogga 	Rashi Idi	39951	23259	31605
08/09/2017	Shivamogga 	Api	41569	41569	41569
11/09/2017	Shivamogga 	Hasa	50209	42669	46439
11/09/2017	Shivamogga 	Bette	39172	38519	38845
11/09/2017	Shivamogga 	Api	43129	42129	42629
11/09/2017	Shivamogga 	Rashi Idi	39789	23669	31729
11/09/2017	Shivamogga 	Gorabalu	21609	14269	17939
13/09/2017	Shivamogga 	Hasa	51100	36699	43899
13/09/2017	Shivamogga 	Bette	39399	36899	38149
13/09/2017	Shivamogga 	Api	41399	40629	41019
13/09/2017	Shivamogga 	Rashi Idi	39311	23189	31250
13/09/2017	Shivamogga 	Gorabalu	21050	15189	18119
15/09/2017	Shivamogga 	Hasa	46169	40669	43419
15/09/2017	Shivamogga 	Bette	39325	36699	38012
15/09/2017	Shivamogga 	Rashi Idi	39519	25199	32359
15/09/2017	Shivamogga 	Gorabalu	22059	16219	19419
18/09/2017	Shivamogga 	Hasa	47296	41129	44211
18/09/2017	Shivamogga 	Bette	39599	35021	37310
18/09/2017	Shivamogga 	Api	41009	40609	40809
18/09/2017	Shivamogga 	Rashi Idi	39249	25129	32189
18/09/2017	Shivamogga 	Gorabalu	21600	20319	20955
20/09/2017	Shivamogga 	Hasa	49000	39521	44260
20/09/2017	Shivamogga 	Bette	39319	36532	37925
20/09/2017	Shivamogga 	Gorabalu	22059	15099	18579
20/09/2017	Shivamogga 	Rashi Idi	39119	26001	32560
20/09/2017	Shivamogga 	Api	40500	40299	40399
04/10/2017	Shivamogga 	Hasa	47129	42996	45062
04/10/2017	Shivamogga 	Bette	39169	38669	38919
04/10/2017	Shivamogga 	Api	39809	39299	39554
04/10/2017	Shivamogga 	Rashi Idi	39209	22109	30659
04/10/2017	Shivamogga 	Gorabalu	21369	17509	19439
06/10/2017	Shivamogga 	Hasa	49100	39111	44105
06/10/2017	Shivamogga 	Bette	39300	36869	38085
06/10/2017	Shivamogga 	Api	40500	40500	40500
06/10/2017	Shivamogga 	Rashi Idi	39529	31399	35465
06/10/2017	Shivamogga 	Gorabalu	21329	17509	19419
09/10/2017	Shivamogga 	Hasa	47600	37794	42695
09/10/2017	Shivamogga 	Bette	39611	20099	29855
09/10/2017	Shivamogga 	Api	40529	40529	40529
09/10/2017	Shivamogga 	Rashi Idi	39529	20109	29819
09/10/2017	Shivamogga 	Gorabalu	21520	14569	18044
11/10/2017	Shivamogga 	Hasa	50500	35160	42830
11/10/2017	Shivamogga 	Bette	40109	30000	35055
11/10/2017	Shivamogga 	Api	40899	39639	40269
11/10/2017	Shivamogga 	Rashi Idi	39680	18199	28939
11/10/2017	Shivamogga 	Gorabalu	22009	12509	17259
13/10/2017	Shivamogga 	Hasa	49199	38129	43664
13/10/2017	Shivamogga 	Bette	39839	32129	35984
13/10/2017	Shivamogga 	Rashi Idi	39729	27501	33615
13/10/2017	Shivamogga 	Gorabalu	21919	14129	18029
16/10/2017	Shivamogga 	Hasa	50700	38299	44499
16/10/2017	Shivamogga 	Bette	39759	38199	38979
16/10/2017	Shivamogga 	Rashi Idi	39629	27509	33569
16/10/2017	Shivamogga 	Gorabalu	21919	13509	17714
23/10/2017	Shivamogga 	Hasa	47259	35099	41179
23/10/2017	Shivamogga 	Bette	39259	28022	33641
23/10/2017	Shivamogga 	Rashi Idi	38599	36509	37555
23/10/2017	Shivamogga 	Gorabalu	21329	14299	17815
25/10/2017	Shivamogga 	Hasa	48600	38689	43645
25/10/2017	Shivamogga 	Bette	39199	37589	38395
25/10/2017	Shivamogga 	Api	40009	39599	39804
25/10/2017	Shivamogga 	Rashi Idi	38109	18509	28309
25/10/2017	Shivamogga 	Gorabalu	21689	20689	21189
27/10/2017	Shivamogga 	Hasa	48500	30690	39595
27/10/2017	Shivamogga 	Bette	39072	36389	37730
27/10/2017	Shivamogga 	Api	38699	37076	37888
27/10/2017	Shivamogga 	Rashi Idi	36589	28109	32349
27/10/2017	Shivamogga 	Gorabalu	21259	15299	18279
30/10/2017	Shivamogga 	Hasa	48796	34199	41496
30/10/2017	Shivamogga 	Bette	36296	35296	35796
30/10/2017	Shivamogga 	Rashi Idi	35289	27001	31145
30/10/2017	Shivamogga 	Gorabalu	20569	17099	18834
03/11/2017	Shivamogga 	Hasa	48500	36111	42305
03/11/2017	Shivamogga 	Bette	36670	35619	36145
03/11/2017	Shivamogga 	Rashi Idi	35066	15639	25355
03/11/2017	Shivamogga 	Gorabalu	20896	14099	17498
08/11/2017	Shivamogga 	Hasa	49400	42129	45769
08/11/2017	Shivamogga 	Bette	40129	36929	38529
08/11/2017	Shivamogga 	Rashi Idi	40155	26669	33412
08/11/2017	Shivamogga 	Gorabalu	22129	13129	17629
10/11/2017	Shivamogga 	Hasa	48200	28259	38229
10/11/2017	Shivamogga 	Bette	38679	37549	38114
10/11/2017	Shivamogga 	Api	38599	38599	38599
10/11/2017	Shivamogga 	Rashi Idi	36159	33289	34724
10/11/2017	Shivamogga 	Gorabalu	21899	19250	20574
13/11/2017	Shivamogga 	Hasa	49100	41890	45495
13/11/2017	Shivamogga 	Bette	38699	37198	37949
13/11/2017	Shivamogga 	Rashi Idi	38599	34989	36794
13/11/2017	Shivamogga 	Gorabalu	21199	21139	21169
15/11/2017	Shivamogga 	Hasa	49100	42160	45630
15/11/2017	Shivamogga 	Bette	39109	36889	37999
15/11/2017	Shivamogga 	Rashi Idi	38599	33289	35944
15/11/2017	Shivamogga 	Gorabalu	21870	18669	20269
17/11/2017	Shivamogga 	Hasa	49799	40129	44964
17/11/2017	Shivamogga 	Bette	38599	36499	37549
17/11/2017	Shivamogga 	Rashi Idi	36469	33269	34869
17/11/2017	Shivamogga 	Gorabalu	21669	21569	21619
20/11/2017	Shivamogga 	Hasa	50100	39599	44849
20/11/2017	Shivamogga 	Bette	39133	37989	38561
20/11/2017	Shivamogga 	Rashi Idi	37199	34289	35745
20/11/2017	Shivamogga 	Gorabalu	22109	21099	21604
22/11/2017	Shivamogga 	Hasa	51100	38669	44885
22/11/2017	Shivamogga 	Bette	39199	38599	38899
22/11/2017	Shivamogga 	Rashi Idi	36161	34699	35430
22/11/2017	Shivamogga 	Gorabalu	22119	20099	21109
24/11/2017	Shivamogga 	Hasa	48819	38059	43439
24/11/2017	Shivamogga 	Bette	39129	39029	39079
24/11/2017	Shivamogga 	Api	38069	38069	38069
24/11/2017	Shivamogga 	Rashi Idi	36699	35609	36154
24/11/2017	Shivamogga 	Gorabalu	21669	16029	18849
27/11/2017	Shivamogga 	Hasa	52001	36859	44295
27/11/2017	Shivamogga 	Bette	40149	36059	38104
27/11/2017	Shivamogga 	Api	37699	37699	37699
27/11/2017	Shivamogga 	Rashi Idi	36239	35699	35969
27/11/2017	Shivamogga 	Gorabalu	22409	14669	18539
29/11/2017	Shivamogga 	Gorabalu	22520	14199	18359
29/11/2017	Shivamogga 	Hasa	51650	36859	44245
29/11/2017	Shivamogga 	Bette	39633	36059	37849
29/11/2017	Shivamogga 	Rashi Idi	36111	35578	35845
01/12/2017	Shivamogga 	Hasa	51996	40109	46055
01/12/2017	Shivamogga 	Bette	39589	39109	39349
01/12/2017	Shivamogga 	Api	36319	36319	36319
01/12/2017	Shivamogga 	Rashi Idi	36111	35761	35936
01/12/2017	Shivamogga 	Gorabalu	22389	18259	20324
04/12/2017	Shivamogga 	Hasa	52300	40259	46279
04/12/2017	Shivamogga 	Bette	40207	32000	36105
04/12/2017	Shivamogga 	Rashi Idi	37521	35259	36390
04/12/2017	Shivamogga 	Gorabalu	22309	19099	20705
06/12/2017	Shivamogga 	Hasa	52420	47609	50015
06/12/2017	Shivamogga 	Bette	40599	38749	39675
06/12/2017	Shivamogga 	Api	39599	39009	39305
06/12/2017	Shivamogga 	Rashi Idi	37569	36509	37039
06/12/2017	Shivamogga 	Gorabalu	23352	18620	20986
08/12/2017	Shivamogga 	Hasa	52640	40429	46535
08/12/2017	Shivamogga 	Bette	40699	39185	39942
08/12/2017	Shivamogga 	Rashi Idi	38169	35589	36879
08/12/2017	Shivamogga 	Gorabalu	23899	14499	19199
11/12/2017	Shivamogga 	Hasa	52900	50129	51515
11/12/2017	Shivamogga 	Bette	40229	38269	39249
11/12/2017	Shivamogga 	Rashi Idi	39311	36501	37906
11/12/2017	Shivamogga 	Gorabalu	23259	22859	23059
13/12/2017	Shivamogga 	Hasa	52699	42299	47499
13/12/2017	Shivamogga 	Bette	40501	30199	35350
13/12/2017	Shivamogga 	Api	39569	39509	39539
13/12/2017	Shivamogga 	Rashi Idi	38602	36116	37359
13/12/2017	Shivamogga 	Gorabalu	22399	21369	21884
15/12/2017	Shivamogga 	Hasa	54599	46109	50355
15/12/2017	Shivamogga 	Bette	40519	30099	35309
15/12/2017	Shivamogga 	Rashi Idi	37549	35388	36469
15/12/2017	Shivamogga 	Gorabalu	22439	21699	22069
18/12/2017	Shivamogga 	Hasa	54400	40159	47279
18/12/2017	Shivamogga 	Bette	39549	37489	38519
18/12/2017	Shivamogga 	Api	39259	37299	38279
18/12/2017	Shivamogga 	Rashi Idi	36839	35029	35935
18/12/2017	Shivamogga 	Gorabalu	21999	16700	19349
20/12/2017	Shivamogga 	Hasa	54129	43399	48765
20/12/2017	Shivamogga 	Bette	39726	36669	38198
20/12/2017	Shivamogga 	Api	38800	38800	38800
20/12/2017	Shivamogga 	Rashi Idi	36569	33001	34785
20/12/2017	Shivamogga 	Gorabalu	22599	21099	21849
22/12/2017	Shivamogga 	Hasa	53799	46100	49949
22/12/2017	Shivamogga 	Bette	39389	37859	38625
22/12/2017	Shivamogga 	Api	37909	37909	37909
22/12/2017	Shivamogga 	Rashi Idi	36029	34120	35075
22/12/2017	Shivamogga 	Gorabalu	21869	15199	18535
27/12/2017	Shivamogga 	Hasa	55600	45169	50385
27/12/2017	Shivamogga 	Bette	39339	39191	39265
27/12/2017	Shivamogga 	Rashi Idi	36589	34000	35295
27/12/2017	Shivamogga 	Gorabalu	22233	21609	21921
29/12/2017	Shivamogga 	Hasa	56829	47129	51979
29/12/2017	Shivamogga 	Bette	39839	39570	39705
29/12/2017	Shivamogga 	Rashi Idi	37583	36869	37226
29/12/2017	Shivamogga 	Gorabalu	23786	22009	22895
01/01/2018	Shivamogga 	Hasa	55299	41299	48299
01/01/2018	Shivamogga 	Bette	40399	39129	39764
01/01/2018	Shivamogga 	Api	39300	39300	39300
01/01/2018	Shivamogga 	Rashi Idi	37469	34889	36179
01/01/2018	Shivamogga 	Gorabalu	23419	17199	20309
03/01/2018	Shivamogga 	Hasa	55600	43259	49429
03/01/2018	Shivamogga 	Bette	40509	38311	39410
03/01/2018	Shivamogga 	Api	39799	38890	39345
03/01/2018	Shivamogga 	Rashi Idi	37869	26859	32365
03/01/2018	Shivamogga 	Gorabalu	23029	15099	19065
05/01/2018	Shivamogga 	Hasa	55600	45096	50348
05/01/2018	Shivamogga 	Bette	41083	39999	40541
05/01/2018	Shivamogga 	Rashi Idi	38101	27199	32650
05/01/2018	Shivamogga 	Gorabalu	23289	11889	17589
08/01/2018	Shivamogga 	Hasa	56299	40000	48149
08/01/2018	Shivamogga 	Bette	41319	30299	35809
08/01/2018	Shivamogga 	Api	41099	41099	41099
08/01/2018	Shivamogga 	Rashi Idi	38169	28699	33934
08/01/2018	Shivamogga 	Gorabalu	23339	18689	21014
10/01/2018	Shivamogga 	Hasa	58400	48199	53299
10/01/2018	Shivamogga 	Bette	41299	32369	36834
10/01/2018	Shivamogga 	Api	40634	40294	40464
10/01/2018	Shivamogga 	Rashi Idi	37912	36259	37085
10/01/2018	Shivamogga 	Gorabalu	23609	12699	18154
12/01/2018	Shivamogga 	Hasa	58651	43569	51110
12/01/2018	Shivamogga 	Bette	41599	36059	38829
12/01/2018	Shivamogga 	Api	40789	38694	39741
12/01/2018	Shivamogga 	Rashi Idi	37609	31999	34804
12/01/2018	Shivamogga 	Gorabalu	22359	17599	19979
17/01/2018	Shivamogga 	Hasa	59400	40000	49700
17/01/2018	Shivamogga 	Bette	40969	39859	40414
17/01/2018	Shivamogga 	Api	40729	40099	40414
17/01/2018	Shivamogga 	Rashi Idi	37200	22226	29713
17/01/2018	Shivamogga 	Gorabalu	22599	18099	20349
19/01/2018	Shivamogga 	Hasa	58000	46589	52295
19/01/2018	Shivamogga 	Bette	40699	38399	39549
19/01/2018	Shivamogga 	Rashi Idi	37301	24059	30680
19/01/2018	Shivamogga 	Gorabalu	23111	17111	20111
22/01/2018	Shivamogga 	Hasa	56209	40009	48109
22/01/2018	Shivamogga 	Bette	41301	37700	39500
22/01/2018	Shivamogga 	Api	40190	38661	39425
22/01/2018	Shivamogga 	Rashi Idi	37439	32038	34738
22/01/2018	Shivamogga 	Gorabalu	23451	18031	20741
24/01/2018	Shivamogga 	Hasa	54699	48959	51829
24/01/2018	Shivamogga 	Bette	41619	39059	40339
24/01/2018	Shivamogga 	Api	40919	40899	40909
24/01/2018	Shivamogga 	Rashi Idi	37200	27786	32493
24/01/2018	Shivamogga 	Gorabalu	23521	15599	19560
29/01/2018	Shivamogga 	Hasa	58010	53089	55549
29/01/2018	Shivamogga 	Bette	40399	18172	29285
29/01/2018	Shivamogga 	Rashi Idi	37111	28400	32755
29/01/2018	Shivamogga 	Gorabalu	21811	16696	19253
31/01/2018	Shivamogga 	Hasa	56100	52109	54104
31/01/2018	Shivamogga 	Bette	40309	39229	39804
31/01/2018	Shivamogga 	Rashi Idi	36811	23129	29970
31/01/2018	Shivamogga 	Gorabalu	23311	14129	18720
02/02/2018	Shivamogga 	Hasa	53555	43033	48294
02/02/2018	Shivamogga 	Bette	40649	39211	39930
02/02/2018	Shivamogga 	Rashi Idi	37311	20716	29013
02/02/2018	Shivamogga 	Gorabalu	23411	19511	21461
05/02/2018	Shivamogga 	Hasa	54721	44109	47410
05/02/2018	Shivamogga 	Bette	40351	39711	40249
05/02/2018	Shivamogga 	Rashi Idi	36489	35059	36109
05/02/2018	Shivamogga 	Gorabalu	22121	22121	22121
07/02/2018	Shivamogga 	Hasa	57300	52569	56099
07/02/2018	Shivamogga 	Bette	40811	40369	40651
07/02/2018	Shivamogga 	Api	40640	40640	40640
07/02/2018	Shivamogga 	Rashi Idi	36811	34269	36569
07/02/2018	Shivamogga 	Gorabalu	22251	21911	21529
09/02/2018	Shivamogga 	Hasa	55800	54355	54700
09/02/2018	Shivamogga 	Bette	40811	40111	40699
09/02/2018	Shivamogga 	Api	40600	40600	40600
09/02/2018	Shivamogga 	Rashi Idi	37811	31301	36811
09/02/2018	Shivamogga 	Gorabalu	22311	18611	21511
12/02/2018	Shivamogga 	Hasa	56200	50669	53669
12/02/2018	Shivamogga 	Bette	41123	39059	40869
12/02/2018	Shivamogga 	Rashi Idi	36912	36260	36280
12/02/2018	Shivamogga 	Gorabalu	23231	18601	21299
12/02/2018	Shivamogga 	Api	40400	38500	40200
14/02/2018	Shivamogga 	Hasa	57210	55599	56410
14/02/2018	Shivamogga 	Bette	40227	39819	39869
14/02/2018	Shivamogga 	Rashi Idi	36801	35561	36200
14/02/2018	Shivamogga 	Gorabalu	21811	20499	21209
16/02/2018	Shivamogga 	Hasa	56500	38059	53319
16/02/2018	Shivamogga 	Bette	40899	39610	40000
16/02/2018	Shivamogga 	Rashi Idi	37101	21756	36211
16/02/2018	Shivamogga 	Gorabalu	23301	19811	20611
19/02/2018	Shivamogga 	Hasa	58100	51899	52109
19/02/2018	Shivamogga 	Bette	40339	39819	39839
19/02/2018	Shivamogga 	Rashi Idi	36691	21329	36121
19/02/2018	Shivamogga 	Gorabalu	21831	11069	19601
25/10/2015	Thirthahalli 	Hasa	47369	36109	46519
25/10/2015	Thirthahalli 	Bette	33399	31899	32159
25/10/2015	Thirthahalli 	Rashi Idi	29299	26089	29159
25/10/2015	Thirthahalli 	Gorabalu	21989	21099	21789
01/11/2015	Thirthahalli 	Bette	32769	31699	32029
01/11/2015	Thirthahalli 	Hasa	48609	35699	45129
01/11/2015	Thirthahalli 	Rashi Idi	28956	26699	28509
01/11/2015	Thirthahalli 	Gorabalu	22799	20589	21509
08/11/2015	Thirthahalli 	Hasa	49111	38099	43899
08/11/2015	Thirthahalli 	Bette	33369	32069	33159
08/11/2015	Thirthahalli 	Rashi Idi	29386	25066	29169
08/11/2015	Thirthahalli 	Gorabalu	23099	20189	22599
15/11/2015	Thirthahalli 	Hasa	48129	35111	45069
15/11/2015	Thirthahalli 	Bette	33519	31699	33489
15/11/2015	Thirthahalli 	Rashi Idi	29509	28599	29419
15/11/2015	Thirthahalli 	Gorabalu	23199	21599	22289
22/11/2015	Thirthahalli 	Hasa	48509	36109	44509
22/11/2015	Thirthahalli 	Bette	33269	30199	32509
22/11/2015	Thirthahalli 	Rashi Idi	29299	27289	29000
22/11/2015	Thirthahalli 	Gorabalu	22699	20699	21889
29/11/2015	Thirthahalli 	Hasa	50699	35369	46899
29/11/2015	Thirthahalli 	Bette	32599	31699	32299
29/11/2015	Thirthahalli 	Rashi Idi	28869	27299	28699
29/11/2015	Thirthahalli 	Gorabalu	22299	20699	22199
06/12/2015	Thirthahalli 	Hasa	50909	36109	46359
06/12/2015	Thirthahalli 	Bette	32299	31049	31289
06/12/2015	Thirthahalli 	Rashi Idi	28559	27119	28159
06/12/2015	Thirthahalli 	Gorabalu	21899	21199	21569
13/12/2015	Thirthahalli 	Hasa	50099	36111	44509
13/12/2015	Thirthahalli 	Bette	31729	30199	31289
13/12/2015	Thirthahalli 	Rashi Idi	28209	25699	27169
13/12/2015	Thirthahalli 	Gorabalu	21509	18509	21189
20/12/2015	Thirthahalli 	Hasa	49099	36111	46099
20/12/2015	Thirthahalli 	Bette	31209	30009	30899
20/12/2015	Thirthahalli 	Rashi Idi	27499	26009	27209
20/12/2015	Thirthahalli 	Gorabalu	21099	16609	20099
27/12/2015	Thirthahalli 	Hasa	50529	36111	32111
27/12/2015	Thirthahalli 	Bette	31869	31599	31799
27/12/2015	Thirthahalli 	Rashi Idi	28209	25169	27809
27/12/2015	Thirthahalli 	Gorabalu	21159	19699	21089
03/01/2016	Thirthahalli 	Hasa	49899	33109	44519
03/01/2016	Thirthahalli 	Bette	31829	30009	31599
03/01/2016	Thirthahalli 	Rashi Idi	28729	26699	28609
03/01/2016	Thirthahalli 	Gorabalu	21569	18789	21069
06/01/2016	Thirthahalli 	Hasa	49099	41599	43099
06/01/2016	Thirthahalli 	Bette	30899	30299	30599
06/01/2016	Thirthahalli 	Rashi Idi	28019	27199	28019
06/01/2016	Thirthahalli 	Gorabalu	20599	18599	19099
10/01/2016	Thirthahalli 	Hasa	50099	33111	45099
10/01/2016	Thirthahalli 	Bette	31029	29019	30899
10/01/2016	Thirthahalli 	Rashi Idi	28289	27699	22269
10/01/2016	Thirthahalli 	Gorabalu	21159	19589	20699
13/01/2016	Thirthahalli 	Hasa	48502	42649	44429
13/01/2016	Thirthahalli 	Bette	31849	31749	31769
13/01/2016	Thirthahalli 	Rashi Idi	28729	28569	28619
13/01/2016	Thirthahalli 	Gorabalu	20299	19669	20019
17/01/2016	Thirthahalli 	Hasa	49529	33619	46099
17/01/2016	Thirthahalli 	Bette	32229	30699	32129
17/01/2016	Thirthahalli 	Rashi Idi	29509	24699	29109
17/01/2016	Thirthahalli 	Gorabalu	21369	18369	21269
20/01/2016	Thirthahalli 	Hasa	47111	32111	45044
20/01/2016	Thirthahalli 	Bette	32099	31111	31099
20/01/2016	Thirthahalli 	Rashi Idi	29099	28769	28589
20/01/2016	Thirthahalli 	Gorabalu	20811	20611	20189
24/01/2016	Thirthahalli 	Hasa	51009	39749	44199
24/01/2016	Thirthahalli 	Bette	31719	30159	31709
24/01/2016	Thirthahalli 	Rashi Idi	28659	27329	28599
24/01/2016	Thirthahalli 	Gorabalu	21369	17689	21129
24/01/2016	Thirthahalli 	Hasa	51009	39749	44199
24/01/2016	Thirthahalli 	Bette	31719	30159	31709
24/01/2016	Thirthahalli 	Rashi Idi	28659	27329	28599
